gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
AluYk13	7.701723993035714	7.622589982905732	7.8993564413875434	7.8687476089164345
ERVL	7.83671022506891	7.951642272284769	7.72940419571524	7.835285112005868
ERVL-B4	7.992545800981629	7.850810688977711	7.7770834716360735	7.817134304052648
FLAM	7.623586293356539	7.5167328436379925	7.667182214492516	7.5167328436379925
FRAM	7.623586293356539	7.622589982905732	7.623140705236028	7.5167328436379925
HARLEQUIN	8.973120185371695	8.860296564782242	8.79526772110991	8.848086921793637
HERV-Fc1	8.478382714947	8.582447013964343	8.44654468121443	8.38114103136461
HERV-K14CI	7.6678119417837465	7.700000670427692	7.623140705236028	7.623108670801753
HERV-K14I	8.75222809514153	8.93382370783049	8.60213528002349	8.6572035992427
HERV1_I	8.186652850980412	8.163984551626866	7.913711278229044	7.9785451631657365
HERV1_LTRb	7.701723993035714	7.753224834095593	7.72940419571524	7.729340256991707
HERV17	8.643905377976196	8.642942842949282	8.64398547605086	8.742920149085357
HERV19I	7.992545800981629	8.053519872908318	8.024537262238844	8.066274722001785
HERV3	7.730293553576947	7.775739018703648	7.7770834716360735	7.835285112005868
HERV35I	7.6678119417837465	7.5167328436379925	7.667182214492516	7.5167328436379925
HERV4_I	8.078717506458691	8.092831086900302	8.024537262238844	7.8687476089164345
HERV49I	7.5167328436379925	7.622589982905732	7.70095326268508	7.623108670801753
HERV9	8.16997756571399	8.18051208018258	7.940931040556658	7.990436960524117
HERVE_a	8.834923599378262	8.808277086709074	8.578037032510426	8.722184978344409
HERVH	8.194826121361537	8.235169162768289	8.158820822593635	8.275227691926368
HERVI	7.701723993035714	7.7283049776053465	7.667182214492516	7.817134304052648
HERVIP10F	7.799054428907863	7.86703882282811	7.7770834716360735	7.700897852632935
HERVIP10FH	8.152835028950294	8.204508734178248	8.123652703482888	8.275227691926368
HERVK	9.37150139749936	9.451398327628844	8.852159391057205	8.895164052177021
HERVK11DI	7.755446628273928	7.925439678588602	7.797880309868361	7.777005268737244
HERVK11I	8.625379737398257	8.691255194976275	8.289571074218001	8.296297056447376
HERVK22I	8.241795766686113	8.18051208018258	8.03534410574045	8.132461904364677
HERVK3I	7.929262221356853	7.86703882282811	7.92755271658825	7.8687476089164345
HERVK9I	9.193176432978344	9.134605776134118	8.747365491444507	8.751094691114107
HERVKC4	7.755446628273928	7.5167328436379925	7.913711278229044	7.835285112005868
HERVL	9.63374062153473	9.556050265891727	9.219275995052334	9.273480072024634
HERVL66I	8.21086334433076	8.146994303262966	8.132644644765687	8.024385875842988
HERVL74	7.5167328436379925	7.5167328436379925	7.5167328436379925	7.623108670801753
HERVS71	7.701723993035714	7.911668534131659	7.667182214492516	7.797795898008297
HUERS-P1	8.50018391169458	8.543117187176932	8.343422480183701	8.323454819311332
