gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
MER9	7.048223927531615	6.94689241544532	7.114492349831332	7.14112963984417
MER9a1	6.948175115831196	7.046007156903485	6.947071161517852	7.214828909964826
MER9a2	7.004813249138361	6.811263492406528	7.082579131786437	7.04476754513851
MER9a3	7.462569981722678	7.350828839482144	7.169786230125939	7.112497569253946
MER9B	7.1726876719386725	7.114094415796821	6.947071161517852	7.04476754513851
MLT-int	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MLT1A0	6.811263492406528	6.811263492406528	6.811263492406528	7.001988007170271
MLT1A1	6.811263492406528	6.811263492406528	7.003253759893752	6.811263492406528
MLT1B	7.004813249138361	6.94689241544532	7.046316072490354	6.946175156305643
MLT1D	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MLT2A1	7.004813249138361	7.003001253533608	6.947071161517852	7.080792999301126
MLT2A2	7.116949929900398	7.1693164159071525	7.046316072490354	7.112497569253946
MST_I	7.004813249138361	7.2169620431346075	7.29878289558946	7.236506032658745
MSTA	7.1726876719386725	7.003001253533608	6.947071161517852	7.14112963984417
MSTA2	7.048223927531615	6.811263492406528	7.046316072490354	7.080792999301126
MSTB	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
MSTB1	6.948175115831196	6.811263492406528	7.046316072490354	7.001988007170271
MSTC	7.084779691577318	7.046007156903485	6.947071161517852	7.04476754513851
PABL_A	7.355876027068183	7.350828839482144	7.29878289558946	7.380160735795969
PABL_AI	7.283604795970123	7.238752131604209	7.334565066475662	7.380160735795969
PABL_B	7.048223927531615	7.082222818422405	7.082579131786437	7.04476754513851
PRIMA4_LTR	7.1460016100080255	7.046007156903485	6.811263492406528	7.19188551540588
SVA_A	7.489806987863499	7.383148582712935	7.535259184617388	7.542618073321169
SVA_B	7.502995435167103	7.316343982675466	7.399373454072562	7.439314766259769
SVA_C	7.1460016100080255	7.193898824930481	7.169786230125939	7.257101723123058
SVA_D	6.811263492406528	7.114094415796821	7.194400530829282	7.167431098707999
SVA_E	7.1726876719386725	7.193898824930481	7.217493604702289	7.04476754513851
SVA_F	7.116949929900398	7.259454920751343	7.169786230125939	7.112497569253946
THE1A	6.948175115831196	6.94689241544532	6.811263492406528	6.946175156305643
THE1B	7.048223927531615	7.114094415796821	7.046316072490354	7.080792999301126
THE1C	7.1460016100080255	7.142876997907405	7.003253759893752	7.14112963984417
THE1D	7.084779691577318	7.114094415796821	6.811263492406528	7.001988007170271
ENSG00000000003	9.375319099986136	9.351533390959299	9.31754096172656	9.21811354257924
ENSG00000000419	10.358875970459824	10.332654473264078	10.386464274621348	10.336478242748433
ENSG00000000457	9.70388970266362	9.643565129747312	9.561595939941883	9.549386644924967
ENSG00000000460	10.220135751367339	10.2602995269135	9.839099312394346	10.044254145045825
ENSG00000000971	7.664982777314191	7.592808790153978	7.429109877373518	7.577516113090352
ENSG00000001036	10.504614662215545	10.451809891985048	10.533215836817378	10.509978763378392
ENSG00000001084	10.907270132917752	10.821662997368533	10.904657559529388	10.846531157249869
ENSG00000001167	11.229772810512987	11.256431241875019	11.255196035981369	11.25240634069885
ENSG00000001460	9.303276560383571	9.432701468225712	9.50402600450016	9.604412531974752
ENSG00000001461	9.963516475570788	9.976859320558674	10.094667729495203	10.118333333851186
ENSG00000001497	11.00815937289523	11.029909240191216	11.101134970882226	10.98563227215941
ENSG00000001561	8.002194431586066	7.832008312798325	7.816508242132591	7.6927181546197465
ENSG00000001617	11.134027115126447	11.161183003664437	11.60577211142257	11.54159795146933
ENSG00000001629	11.391001732699886	11.3600262722808	11.294130344067396	11.287502491818913
ENSG00000001630	12.393461688053788	12.341946524106508	12.255266261032881	12.23378002423955
ENSG00000001631	11.575784427536972	11.528858723376972	10.914401154947743	11.012729184304867
ENSG00000002016	9.815232847052636	9.831344342865078	9.79542475377194	9.745774467963516
ENSG00000002330	10.113716305542692	10.067476123824592	10.086677188288954	10.03744688620317
ENSG00000002549	10.69197074219946	10.680606843737895	10.734779122134121	10.682081982707292
ENSG00000002586	11.209521607351546	11.319592288124094	11.678234717177489	11.588456988487485
ENSG00000002587	7.874170504242366	7.856583627062355	7.6479216885309995	7.6927181546197465
ENSG00000002726	7.1460016100080255	7.142876997907405	7.046316072490354	7.001988007170271
ENSG00000002745	7.116949929900398	7.142876997907405	7.169786230125939	7.313697728262736
ENSG00000002746	7.302711046173764	7.259454920751343	7.260041312616735	7.276759640352251
ENSG00000002822	10.02439485425879	10.167798071382556	10.445747312180965	10.219050898251018
ENSG00000002834	11.587235296736694	11.591579671187892	11.775396734741504	11.755014969862442
ENSG00000002919	9.739105486959469	9.869162336984918	9.682532426278351	9.699654087043065
ENSG00000002933	11.491954868156371	11.562934419649833	11.21153830535662	11.235415738085864
ENSG00000003056	11.919328663001455	11.880820308498793	11.60807827459806	11.62172547275135
ENSG00000003096	13.44250408283252	13.422152328567655	13.250460266567984	13.209202461361157
ENSG00000003147	13.262351919520771	13.256296397744675	13.110592559158706	13.110679681578507
ENSG00000003249	11.250943870999862	11.291226411457757	11.319136978285012	11.313970919281488
ENSG00000003393	10.98087955400909	10.997235341012873	10.8819161814373	10.811321301124336
ENSG00000003400	7.643953736608919	7.367235119357933	7.3679594186985975	7.395542883191582
ENSG00000003402	9.043394712255981	8.863290303945076	9.059619417205388	9.06944046521759
ENSG00000003436	7.849617066620408	7.8805013545057205	7.727197394437401	7.748986442177204
ENSG00000003509	9.656734439481774	9.587621657663929	9.639098406562335	9.644743423166187
ENSG00000003756	11.794044129719795	11.868214816122975	11.861011832807426	11.880394462924802
ENSG00000003987	9.79533451168072	9.787540515075058	9.890692963305765	9.697916228275744
